fold,seed,model,d,r2,mae,secs
2020Q4,7,ET,7,0.7002022681543829,0.09607921605400024,3.1698542090016417
2020Q4,101,CatBoost,7,0.7263549198305322,0.09279403428659519,0.6449703340185806
2020Q4,101,XGBoost,7,0.6963974954654396,0.09973369208547783,1.4073718340077903
2020Q4,101,RF,7,0.69930816212376,0.09565202460330448,1.5362418330041692
2020Q4,101,ET,7,0.7010725024551934,0.09589530400933353,3.224940999993123
2020Q4,2024,CatBoost,7,0.7258272993745876,0.09275982315763127,0.6509126669843681
2020Q4,2024,XGBoost,7,0.6908473881139056,0.0999497639593048,1.4501130419957917
2020Q4,2024,RF,7,0.6999636766884194,0.09553949555997887,1.5515518749889452
2020Q4,2024,ET,7,0.7003174174473483,0.09605478003533356,3.1155369160114788
2020Q4,13,CatBoost,7,0.7254332598844986,0.09270492730595918,0.621106000005966
2020Q4,13,XGBoost,7,0.6885337378227945,0.10057056212291464,1.4039530419977382
2020Q4,13,RF,7,0.6984518043296299,0.09564751294550061,1.5552388750074897
2020Q4,13,ET,7,0.6997446895867747,0.09615398245666693,3.1999822920188308
